direction,symbol,signal-date,kk,sl,tp,qty,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,fl,2024-06-10,25.57,23.99,28.66,63,2.4,0.98,31,20,7299220,2148540,Apparel Retail
