direction,symbol,signal-date,kk,sl,tp,qty,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,run,2024-10-08,16.62,15.87,18.06,133,3.5,0.91,21,19,6999440,5492560,Solar
