direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,docs,2024-02-26,28.49,27.24,30.89,1.9,27.36,23.672153299057054,18.984370811577108,3548740.0,1598040.0,Health Information Services
LONG,dkng,2024-02-26,41.38,39.42,45.17,2.0,31.65,26.179100371963116,30.63931270182271,19860780.0,13390380.0,Gambling
LONG,wal,2024-02-26,59.45,57.3,63.57,1.8,49.08,25.085542194566894,21.345663537074643,1334500.0,1099760.0,Banks—Regional
