direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,bowl,2024-01-11,12.46,11.68,13.95,3.5,11.92,35.53243225829999,23.895153890186034,1656720.0,1628700.0,Leisure
