direction,symbol,signal-date,kk,sl,tp,qty,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
SHORT,x,2024-09-13,35.07,37.94,29.46,34,2.6,1.13,37,27,16096500,20402540,Steel
