direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
SHORT,cxm,2024-01-12,12.13,12.54,11.38,1.8,13.57,23.060522525352727,26.49647144723915,2379260.0,2511840.0,Software - Application
