direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,bowl,2024-02-16,13.54,12.58,15.41,1.9,11.58,24.324726812857715,23.892293275702198,2561320.0,1271460.0,Leisure
LONG,net,2024-02-16,101.9,95.34,114.72,2.0,68.49,28.424920456082294,36.989455345834884,14287340.0,4447560.0,Software - Infrastructure
