direction,symbol,signal-date,kk,sl,tp,qty,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,cogt,2024-09-12,10.76,10.1,12.02,151,2.0,0.73,30,36,1338820,800000,Biotechnology
