direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,acmr,2024-01-26,19.9,18.61,22.42,1.8,14.89,26.41202624703859,29.485007216294616,1680560.0,1417680.0,Semiconductor Equipment & Materials
