direction,symbol,signal-date,kk,sl,tp,qty,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
SHORT,vsat,2024-07-08,14.5,15.29,12.99,126,3.2,1.26,31,29,1908740,5073640,Communication Equipment
