direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,acmr,2024-02-02,16.89,15.83,18.96,4.2,15.06,21.790819917680263,27.8857479691308,1680560.0,1167280.0,Semiconductor Equipment & Materials
LONG,acad,2024-02-02,25.81,24.8,27.74,3.2,25.19,20.006943835008116,24.130327612708328,1416220.0,1394440.0,Biotechnology
LONG,imvt,2024-02-02,35.83,34.53,38.34,3.1,28.28,14.221139071513523,41.30532482370929,1721600.0,1278760.0,Biotechnology
