direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,fybr,2024-02-08,23.61,22.82,25.12,2.4,18.9,22.174150253836732,37.386651418701724,1446000.0,1302160.0,Telecom Services
