direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,snap,2024-05-14,15.91,15.27,17.13,2.0,0.78,42,26,31410220,30758280,Internet Content & Information
