direction,symbol,signal-date,kk,sl,tp,qty,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,iova,2024-09-04,10.9,10.33,11.98,175,2.7,0.96,39,24,5843520,5538208,Biotechnology
