direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
SHORT,cort,2024-02-14,23.18,24.08,21.44,2.2,26.42,28.3844382122648,25.089133219009614,1296840.0,2032900.0,Biotechnology
