direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
SHORT,para,2024-04-23,12.18,12.82,10.96,2.7,1.05,22,17,20515100,24619540,Entertainment
