direction,symbol,signal-date,kk,sl,tp,qty,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,janx,2024-06-11,43.2,40.18,49.12,33,3.9,0.55,19,59,1108120,986050,Biotechnology
