direction,symbol,signal-date,kk,sl,tp,qty,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,mstr,2024-11-04,231.9,215.03,264.98,5,2.0,0.63,41,31,22242660,19830860,Software—Application
