direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,ai,2024-03-07,33.03,30.4,38.2,1.8,30.68,28.617233058489482,16.045057959092876,23119880.0,9585880.0,Software - Application
LONG,beam,2024-03-07,39.18,35.72,45.98,2.7,27.78,43.6017300744541,26.319650529024866,2685580.0,1117500.0,Biotechnology
LONG,verv,2024-03-07,15.83,14.47,18.49,2.4,14.47,36.539335683118395,15.169520967764392,1439480.0,1271880.0,Biotechnology
