direction,symbol,signal-date,kk,sl,tp,qty,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,arqt,2025-02-03,13.05,12.26,14.56,128,2.4,0.81,19,44,2004280,1700296,Biotechnology
