direction,symbol,signal-date,kk,sl,tp,distance_tp_atr,sma_200,adx_day,adx_week,up_volume,down_volume,industry
LONG,app,2024-01-31,42.48,40.4,46.53,2.0,33.56,22.301963373344996,39.088599211320734,4436560.0,3690340.0,Software - Application
LONG,imvt,2024-01-31,37.57,36.24,40.1,2.7,28.08,12.66410531829282,45.415254495472546,1721600.0,1113220.0,Biotechnology
LONG,rmbs,2024-01-31,70.94,68.15,76.31,1.8,59.55,26.328435382163665,21.4085250675957,1527500.0,1328480.0,Semiconductors
